mae,rmse,mape,r2,company,split
0.2230396270751953,0.26980778426307817,0.009932075627148151,-3.199126720428467,Alphabet Inc.,0
0.15494079887866974,0.1986703711515416,0.006953331641852856,-0.06837260723114014,Alphabet Inc.,0
0.1815742552280426,0.2078499889260446,0.008101433515548706,0.2801658511161804,Alphabet Inc.,0
0.4309890866279602,0.4530826746147849,0.01944611594080925,-2.9429073333740234,Alphabet Inc.,0
0.2890956997871399,0.3422828380381052,0.013089525513350964,-2.650216579437256,Alphabet Inc.,0
0.3123294711112976,0.33717278760431824,0.014147328212857246,-20.273176193237305,Alphabet Inc.,0
0.5078327059745789,0.6692067324645722,0.022751422598958015,-11.379363059997559,Alphabet Inc.,0
0.7372161746025085,0.9040865560865585,0.03286469727754593,-13.568864822387695,Alphabet Inc.,0
0.8300930261611938,0.9511975044071772,0.036900896579027176,-22.33344078063965,Alphabet Inc.,0
0.8334594964981079,0.9495235314870752,0.037062592804431915,-28.249784469604492,Alphabet Inc.,0
1.075516939163208,1.1114981844668848,0.04798517003655434,-52.62096405029297,Alphabet Inc.,0
0.8813022375106812,0.9159806494959416,0.03946276381611824,-31.20059585571289,Alphabet Inc.,0
0.609249472618103,0.6242355917328437,0.027362290769815445,-20.205297470092773,Alphabet Inc.,0
0.3238811492919922,0.3660701023137594,0.014583525247871876,-16.577001571655273,Alphabet Inc.,0
0.21319350600242615,0.24641622879925568,0.009629466570913792,-4.86112117767334,Alphabet Inc.,0
0.2179664671421051,0.2590757401583622,0.009932843036949635,-0.6313506364822388,Alphabet Inc.,0
0.2467048615217209,0.3587657491038216,0.011437847279012203,-0.6389012336730957,Alphabet Inc.,0
0.23104706406593323,0.2843587645413002,0.010753476992249489,0.0044825077056884766,Alphabet Inc.,0
0.169636532664299,0.2007662099556154,0.007889604195952415,0.12421822547912598,Alphabet Inc.,0
0.19740676879882812,0.2237646139290002,0.009179888293147087,-2.8327279090881348,Alphabet Inc.,0
0.3471694886684418,0.39739594174138193,0.016101818531751633,-11.678565979003906,Alphabet Inc.,0
0.5091144442558289,0.5947369353794456,0.023516889661550522,-17.445558547973633,Alphabet Inc.,0
0.5814155340194702,0.6364083967165631,0.02682984247803688,-66.7730941772461,Alphabet Inc.,0
0.3766254484653473,0.4511443455872028,0.017380565404891968,-36.57933807373047,Alphabet Inc.,0
0.5670242309570312,0.6158471824816305,0.02630205824971199,-7.923108100891113,Alphabet Inc.,0
0.5807083249092102,0.6055977222531442,0.027092019096016884,-4.369976043701172,Alphabet Inc.,0
0.5322826504707336,0.557943405691013,0.024962104856967926,-5.6155266761779785,Alphabet Inc.,0
0.4284381866455078,0.46891977096837567,0.02016521990299225,-5.92684268951416,Alphabet Inc.,0
0.3388252258300781,0.3921804739030158,0.01592739298939705,-8.670852661132812,Alphabet Inc.,0
0.5480560064315796,0.5963691865009615,0.025595497339963913,-6.047730922698975,Alphabet Inc.,0
0.5942432284355164,0.682640828390418,0.027454156428575516,-4.5370612144470215,Alphabet Inc.,0
0.5231174230575562,0.6090058651424034,0.02401392161846161,-2.7630746364593506,Alphabet Inc.,0
0.938534140586853,1.0040595386602742,0.04285464435815811,-17.647048950195312,Alphabet Inc.,0
0.8736183047294617,0.9378720498936626,0.039687130600214005,-35.07286071777344,Alphabet Inc.,0
0.8205345273017883,0.8823484703492983,0.03707122057676315,-31.58031463623047,Alphabet Inc.,0
0.6326637268066406,0.6755321241938618,0.028510022908449173,-22.837448120117188,Alphabet Inc.,0
